,ItemID,Sentiment,SentimentText
316380,316392,0,"@kirstyt @willsansbury As a book-o-holic bookworm, I get too engrossed in fiction! Duties - and sleep - call too often.  (B.A. Eng.)"
316381,316393,0,@kirstyt Poor Kirsty!  Shouldn't you seek comfort in those choco covered dried cherries? ;)
316382,316394,1,@kirstyt That's what mums do.  And it's support with the small stuff that helps in your situation. Lovely Mum.
316383,316395,1,"@kirstytbsmcr Oh man, we were on at the same time. Unless your on now! haha  But yeah exams aren't the same as school. I like them better!"
316384,316396,1,"@kirstytbsmcr yeah  well the bad news would be them saying it is over 18.. but you could find a way around, i'm sure. ;) + then you'd know"
316385,316397,1,@kirstytbsmcr Yeah it might be funnier on the DVD! Sorry 
316386,316398,0,@kirstyturner i miss you already 
316387,316399,0,@KirstyWrites Oh dear  Neighbour locked herself out of her house this am. I had to drive her to her son's workplace for his keys lol.
316388,316400,1,@KirstyWrites yeah I know a few people in some of the major speech vendors out there so should see what they know! 
316389,316401,1,@KirstyWrites yeh in the uk till late august but wanna keep my eye out on job opportunities! 
316390,316402,0,@Kirstyy09xX  Yup unforch. It happens a lot. Don't think it's worth me looking like a looney standing outside a tv studio lol!
316391,316403,0,"@Kirstyy09xX Lmaoo i want everything that the sats wear, LMAO i want rochelles RARE dress thing with sparkly wasicoat...ï¿½109 means i cant "
316392,316404,0,@Kirstyy09xX noo  Carrie and Tom waved at me though and I think I saw all the parents but didnt meet them! cos i was standig they sat!
316393,316405,1,@kirstyyl Ew @ classic 
316394,316406,1,@KirtiB delicious! i feel like eating baskin robbins icecream now! bavarian chocolate!!! DROOOL 
316395,316407,1,@kirtijaiswal Keep twittering...  Nice thing to do.
316396,316408,0,@kirtle Praying it's not pox or we won't be very welcome at centre parcs on monday 
316397,316409,0,@kirtneill IKR! Made me cry  I want to have that disease now/ HAHAHA
316398,316410,1,@kirtney thanks courtney 
316399,316411,1,@kiruba  welcome to real world
316400,316412,0,@kiruba #buzz140 You wanted to drag them in to this ?? How cruel of you. 
316401,316413,0,"@kiruba Indian Mango, one of few things I miss  a lot  "
316402,316414,1,@kirwil sounds like you had a blast.. with the food.. you got me hungry now 
316403,316415,1,"@kirylyn Unsure. Something new always comes up to replace what doesn't go wrong. You _did_ get Real Madrid correct, yes? "
316404,316416,0,@kiryne omg i just realise what you mean  die
316405,316417,1,@Kisa true.. good point 
316406,316418,1,@Kisaeng I got sushi at Fuji yesterday and they actually have a roll named after me!  What's even better is that it's freaking delicious 
316407,316419,0,@kisanka Yep. no flash. no java. and lots of things still to do 
316408,316420,0,@kisersosa I guess that's called.. the best they can. 
316409,316421,0,@KISHAAA aww  miss ya buddy ! I'm leavin on Saturday ;]
316410,316422,1,@KISHAAA its tha truth ! 
316411,316423,1,"@mileycyrus I voted for you, just now!!!  yayaya!!"
316412,316424,1,"@mileycyrus i voted for you, neways i think i voted  like 5 times i think its possible but neways good luck  your Smacking Awesome!"
316413,316425,1,@mileycyrus i voted! 
316414,316426,0,@mileycyrus i wanna go to 1 of your concerts   why is it so hard? hahah
316415,316427,0,@mileycyrus i wanna go to ur concert! but i can't... hope to see you SOMEDAY..... 
316416,316428,1,@mileycyrus I want to listen to it. 
316417,316429,1,@mileycyrus I want to write you something special. I will write it and 'tweet' it to you 
316418,316430,0,@mileycyrus i wanted to go 
316419,316431,0,"@mileycyrus i was expecting there to be a new video?!  Hurry up and make a new one, miss you!! "
316420,316432,0,@mileycyrus i was gonna vote more but its closed already 
316421,316433,0,@mileycyrus i was just at the pier waiting for you to show up for like an hour and right when i left you got there  the movie looks sweet!
316422,316434,0,@mileycyrus i was outside your trailer today!! but you didnt come out 
316423,316435,0,@mileycyrus I was wondering if you had a facebook account =/ or are all those people just posers 
316424,316436,1,@mileycyrus I watchedHannah Montana today! 
316425,316437,1,@mileycyrus i went voting crazy on hannah montana  ILY! &lt;3
316426,316438,1,@mileycyrus i will so vote for you hope you win 
316427,316439,1,@mileycyrus i will vote for sure! DONT BE NERVOUS!  xo
316428,316440,1,@mileycyrus i will vote for u Miley  &amp;Good luck wiff it. love u xoxo
316429,316441,0,@mileycyrus I wish I could go  I'd love to see you play live!!!
316430,316442,0,@mileycyrus I wish I had a cupcake right now.  http://tinyurl.com/n3u7ud
316431,316443,0,@mileycyrus i wish i had my dog 
316432,316444,0,@mileycyrus i wish she had a concert in india 
316433,316445,0,"@mileycyrus i wish ya the best , i feeel so bad , bec i can't vote for ya "
316434,316446,1,@mileycyrus i wish you'd come to Brazil someday  i adore Hannah  and Miley too of course ;P â¥
316435,316447,0,"@mileycyrus i wish!  but i hope you have fuun!! if you come to maryland or north carolina, im so there! "
316436,316448,0,@mileycyrus I WOULD buut it won't let me    ps come to TORONTO!
316437,316449,0,@mileycyrus I would too if it meant spending a day in heaven w/my mom and getting to see her again. 
316438,316450,0,@mileycyrus I would totally take you to prom...if i hadnt already gone  sorry lol
316439,316451,1,"@mileycyrus I'd have at least 1 bowl a day and not worry about it. Though, peronsally, I'd have to make it Frosted Flakes "
316440,316452,1,@mileycyrus I'd love to be doing that right now  it's so dull and rainy here in England! I'd love to be anywhere else right now!
316441,316453,0,@mileycyrus id love to visit ticketmaster if i lived in america 
316442,316454,1,@mileycyrus If it makes any sense is it wierd to be bored and THATS the reason for not being able to sleep?? lol 
316443,316455,1,@mileycyrus if your board today u should come to ireland! we have starbucks and topshop!! 
316444,316456,0,@mileycyrus If you're feeling  may I suggest a trip to Blackpool? All the glamour of Vegas but for half the price ;)
316445,316457,1,@mileycyrus i'll play against you and pwn you. yeeee. btw i voted for you 
316446,316458,1,@mileycyrus I'll vote for ya miley!! 
316447,316459,0,"@mileycyrus Im 16 too, and i reaaaaly want to get a bike, but where im from its not 'cool' to ride a bike. What should i do? "
316448,316460,1,@mileycyrus I'm 30 and I admit I love watching HM 
316449,316461,1,@missfrederica that would be the 80's look. LOL 
316450,316462,0,@missfree  i cant get any one of them to work.......
316451,316463,0,@missfree hey free just wanted to say have a good show this morning... im in germany so i cant listen 
316452,316464,1,@missfree how u been doing free.....u will always be my fav. host 
316453,316465,0,"@Missfunsize OMG you have to be kidding, WTF, how can they run out of caps and gowns, ughhhhhhhh "
316454,316466,1,@MissGaines lmao i am late but shaddup hater! we got it poppin saturday! 
316455,316467,0,"@MissGangstaMel Take advantage of it, next thing you will know you will be back to work and Jake will be in daycare... "
316456,316468,1,"@MissGC : Yeah, I've seen his reply. Congrats, Dear!  You must be very happy! "
316457,316469,0,@missGEEvious awwwww dat totally sucks! I sowwy 
316458,316470,1,@MissGemmaD can you listen to it on the internet if so please send me the link xx 
316459,316471,0,"@missgems Oh, that's not good my deary  hope you're feeling bettersooon and printers should have built in power supplies! ? xx"
316460,316472,1,@MissGenevieveD Yeah. There was just a section there saying people are bad by trying to gain followers by that method. I don't do that. 
316461,316473,1,@missgiggly DAMMIT! grr...will watch online 
316462,316474,1,@missgiggly hazzah - me too 
316463,316475,1,@missgiggly lmao you be funny 
316464,316476,1,@missgiggly Looks fantastic  Very professional-like!
316465,316477,0,"@missgiggly oh yes I adore you, thank u! Tomorrow will be a no, reports are sitting on my desk untouched. I'm sorry. Really would love to "
316466,316478,1,"@missgiggly Oh, it sounded like a good boyf/hubby type thing "
316467,316479,0,@missgiggly omg .. poor you.  will you ever get home?  
316468,316480,0,@missgiggly OMG!!! I didn't realise! Should have set the VCR  I heard Poh loses the plot completely... and blames Chris for it!
316469,316481,1,"@missgiggly OMG, you actually wrote the First Symphony? LOL "
316470,316482,0,@missgiggly Probably not good idea. U r responsible for stable home environment for pet. Can u negotiate w landlord? Seems unfair 
316471,316483,0,@missgiggly Really?! OMG! A vent?! Obviously planned and knew the building. Very suspect! Kinda scary too 
316472,316484,1,@missgiggly Thank you for the &quot;Womanizer.&quot; 
316473,316485,1,"@missgiggly that's cool, didnt want to offend, plus it was a silly post anyway  just wanted to see if I was missing out on something"
316474,316486,0,"@missgiggly yeah my sis makes AMAZING crumble. this one was berry and apple. and I really, really want some, but I think it may be gone "
316475,316487,1,@missginadesigns sounds like a perfect start to the day to me!   Enjoy your shopping!
316476,316488,0,@MissGoldie87 oh no! speeding what did they hit you with? mine was 3oo 
316477,316489,1,"@MissGoogle Dubai to Montreal, not a big relocation shock is it ? "
316478,316490,1,@MissGoogle Will do!  The waffles and the beer are also my two favourite things about Belgium
316479,316491,1,@MissGoonette09 lol thanks! He rescheduled the quiz till wednesday though 
316480,316492,1,@missgoves What did you go see?? I went tonight too 
316481,316493,1,@MissGraciela so whatch do? Hang up? P.S - Looking forward to come seeing you play 
316482,316494,1,"@missgreens Good night! Btw, LOVE the updated sponsor banner  xoxo"
316483,316495,1,@missgreens Just emailed you back 
316484,316496,1,@MissGwace thnx 
316485,316497,1,@MisShammie dude. i was way cool before you lol'fest 
316486,316498,0,"@KISHAAA Ok, on the 1.5 update, when I reply to a Tweet, the keyboard doesn't come up unless I click the &quot;Getting Friends&quot; thing. "
316487,316499,0,"@KishaLynn oh no.  well, whatever you need, baby. I gots a heavy bass."
316488,316500,1,"@kishan92 December lol, only 6 more months and I'll be seeing Miley AND Metro Station "
316489,316501,1,@KISHARED09 Haha. I love my #1.  I was just tryna piss him off. Lol
316490,316502,0,@Kishez @KrissyKris725 @MrsWayandSODMG Y'all not gonna Tweet me? 
316491,316503,0,@Kishiyaya @lovehound @StewartWade @loganX2 @thehivemind @lejunkdrawer Damnit is it doodle time again?! Feeling quizzy already!!! 
316492,316504,1,"@kishorcariappa Don't worry, I have more than 10 defense plans, trying the 1st plan now "
316493,316505,1,@kishorcariappa Thanks 
316494,316506,0,"@kishorcariappa they just wont let the office boys sit for a while, their job is just to make them run around "
316495,316507,0,"@kishorcariappa with all those widgets on the n97, and all that you are gonna install later on, it is slow  .. i can run win95 on my n95"
316496,316508,1,@kishoreak we heard it first on twitter 
316497,316509,1,"@kismet100  oh yeah, he has his devil days for sure!    pretty much every day actually... hmmmm"
316498,316510,0,@kismet100 Bugga! just what you don't need 
316499,316511,1,@kismet100 good eve-a-ning to youi 
316500,316512,1,"@kismet100 I'm alright. Today was fun at first, then slightly stressful but easy to get over. "
316501,316513,1,"@kismet100 OoOh... yup, last minute changes will get ya.  It's fine the way it is!! "
316502,316514,0,@kiss_of_depth YAY iphones...I don't have one  
316503,316515,1,@kissability Bespoke perfume for a wedding order. 
316504,316516,1,"@kissability i'd recommend uluru, it's amazing! That should be my next summer destination "
316505,316517,1,"@kissability In that case, this may be of interest: http://www.bookdepository.co.uk/browse/book/isbn/9781906558147 "
316506,316518,1,"@kissability LOL anyhoo, how about that traffic  ?  I'm sure it never used to be this bad..."
316507,316519,0,@kissability oh that's me  sorry 
316508,316520,0,@kissability omg now i want top deck. why do this to me 
316509,316521,1,@kissability thanks for the recipes - I was about to ask 
316510,316522,1,@kissability Well when @sheaquinn and i move to brissy you can come to the gym with me. And him too if he's still up for it 
316511,316523,0,@kissability Which uni? We got it at uni of ballarat. 
316512,316524,1,@Kissable88 Thanks Janay!!  Raising a glass to you.
316513,316525,1,@kissadatfisha Not too busy for you! I'm sure we can strike up a nice combo of you/me and you/others time so no one gets left out 
316514,316526,1,@Kissady I know and same here! 
316515,316527,0,@KissaHasRSD about to go do my chores    but thatss ok. u?
316516,316528,1,"@KissaKatt Dude, no way. That's like my all time biggest dream. ;) jk. But seriously. That reminds me of a story I need to tell you. "
316517,316529,1,@kisschanel Just do a full release. Less sound.  
316518,316530,1,@kisscriss as a matter of fact .. i know exactly what you mean  
316519,316531,1,@kisscriss because Ace is an amazing man 
316520,316532,1,@kissdafunk  Let's do something ground breaking!
316521,316533,0,@KissedbytheSun7 i know right all it does here is rain 
316522,316534,0,@kissedbythesunn u betta off goin there. Mofos kept me on hold ova an hour last time 
316523,316535,1,@kissfmnightshow i would like a shout out  haha if you do tell me...
