,Unnamed: 0,Unnamed: 0.1,ItemID,Sentiment,SentimentText
4617,104617,104617,104629,1,"@BiblioBrat Taking a tweet break. Be back. I was writing with Selwyn &amp; Bleddyn...can't wait to see what happens with'em now, LOL. "
4618,104618,104618,104630,1,"@BiblioBrat Well, none of other night elves were dicks. Heh. "
4619,104619,104619,104631,1,@bibliomom I know it's silly but the thought of camping on active volcanoes kinda freaks me out. 
4620,104620,104620,104632,0,@Bibliomom unfortunately... we're not. 
4621,104621,104621,104633,1,"@bibliophile24_7 ok, nikki's bday is 7/19, moes is 8/5 but we have Kyle and cameron in June. I'll put them all up on the Tiggy calendar "
4622,104622,104622,104634,1,@bicegirl555 thanks!! 
4623,104623,104623,104635,1,@bickbee HEY! your finally on twitter xD whoooop wembley in a few hours! I'm gunna ring you on tuesday to tell u all about it   x x
4624,104624,104624,104636,0,@bicoastalite have fun! I'm not participating this year  let us know if there are still drunk naked ppl wandering around!
4625,104625,104625,104637,0,@bicyclesarefun i didn't know they could fly.  its like the size of my thumb and it bites.  i don't know when i will go back to my house 
4626,104626,104626,104638,0,@bicyclesarefun I know    ...but the kids will like Smithsonian.  ...and I like the kids.  Maybe next week!
4627,104627,104627,104639,1,@Biddy A future post on WPTavern to explain both sides of the argument 
4628,104628,104628,104640,0,@Biddygirl he'll show you his lucid graves.... i don't know what that means but i'm on time out 
4629,104629,104629,104641,1,"@BiddyMcBidson I could have told you that. The zoom totally sucks on that thing. But yes, otherwise, lovely. "
4630,104630,104630,104642,1,"@bidonnamarie Hi, how was the party? Glad to hear you are up and running "
4631,104631,104631,104643,1,@bidsg British Council... joined them yesterday!   what's up with you? globe trotting and all!!!! ;)
4632,104632,104632,104644,1,@bidules Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip 
4633,104633,104633,104645,1,@bidules I bet ur just missusing it 
4634,104634,104634,104646,0,@Bidwell so sorry to hear 
4635,104635,104635,104647,0,"@bidyyy sure I would be mate, just express it different.. But soz to hear "
4636,104636,104636,104648,1,"@bielmenezes HAHA maybe.. but one thing i know, is easy and fun "
4637,104637,104637,104649,1,@bierbelly Good anniversary celebrations then! Did you get anything woody ? For a present I mean 
4638,104638,104638,104650,0,@BiffBarker Ohhhhh how I miss the Brunch 
4639,104639,104639,104651,1,"@bifferlicious Good morning, have some food "
4640,104640,104640,104652,1,@biffgriff haha pasta and ketchup is wrong! Im going to my favourite asian restaurant  cant wait
4641,104641,104641,104653,1,"@biffgriff haha,i really appreciate it John,but i'm not really concerned!  its a blessing having ppl connect w/ u...that's all "
4642,104642,104642,104654,1,"@biffgriff hi there, thanks! Following u now. "
4643,104643,104643,104655,1,@biffgriff Im just going to make something to eat ill have a look afterwards 
4644,104644,104644,104656,1,@bifflawson LoL... The lion king!  Rooaarrrrrr
4645,104645,104645,104657,1,@bifflawson SHOULDA BEEN ME 
4646,104646,104646,104658,0,@BiffyB Yeah I hate to unfollow anyone but sometimes you just gotta do it. 
4647,104647,104647,104659,1,@biffyhouse hehehe  I'm sure you both will.
4648,104648,104648,104660,1,@BIG_AL I've heard I'm nice to have around the office  man...i would give my left eyebrow for your commute  i could get used to that!
4649,104649,104649,104661,1,@big_bad_toxman Well it will be served again tomorrow once the mini digger gets delivered  not good for the diet tho
4650,104650,104650,104662,0,"@big_blue_wolf btw, to answer your question on MF; yes, the back of the iPhone 3G does scratch "
4651,104651,104651,104663,0,"@big_blue_wolf He didn't have any spare iPhones on the van. Sorry, I did try "
4652,104652,104652,104664,0,"@Big_Bow Guess who's in our group????? Well, me obvs. Elena, Sammy, and Taylor H.  Bad day for me today For alot of people. "
4653,104653,104653,104665,0,"@big_diel I have Sirius, but never listen to NPR on it; the local station here is really good.  &amp; I can only listen in my car.  "
4654,104654,104654,104666,1,"@Big_Dirty That is probably the sweetest statement, ever. Thank you, you made my week. "
4655,104655,104655,104667,1,"@Big_Foot oooh, cool! i love finding new places to visit. "
4656,104656,104656,104668,1,@Big_Jen Thanks for the confirmation 
4657,104657,104657,104669,0,"@Big_Jim annoying huh! I wanted the surf island download, somehow I ended on a page and bought the jettson. Something like that "
4658,104658,104658,104670,1,@Big_Jim bacon muffins are pretty nice  ... not sure about cake though..lol
4659,104659,104659,104671,0,"@Big_Jim I so much want to see the screen adaptation of Kick Ass, but once i found out Nick cage was in it, my heart sank "
4660,104660,104660,104672,0,"@Big_Jim Nah, mother doesn't toast them  i do love them toasted though. Tres nommy! "
4661,104661,104661,104673,0,"@Big_Jim Shame you can't be there  But signed books can wing their way to you, [via Postman Pat] if you wish?"
4662,104662,104662,104674,1,@Big_Pants Haha I'm clearly loved 
4663,104663,104663,104675,1,@Big_Quilz Really? Well Good Luck On Dat. Lol. Do You Twit While At Work? 
4664,104664,104664,104676,0,@Big_Quilz Yeah...  ...Lol
4665,104665,104665,104677,0,@Big_Sean baby I'm textin u where r u?? 
4666,104666,104666,104678,1,@Big_Stace why limit your story to 140 ch. Tell all what is #annoying you at www.iamsoannoyed.com 
4667,104667,104667,104679,1,@big_teeth Mucho thanks. We're kinda fond of our space too. 
4668,104668,104668,104680,1,"@big_teeth When my clients have high expectations, I deliver. Always. "
4669,104669,104669,104681,0,@big_vern I'm President/Founder and #1 fan...but not proud about it 
4670,104670,104670,104682,0,@Big_Wal y arnt we the loveswans???   http://twitpic.com/5ojcs
4671,104671,104671,104683,1,@BIG_WHITE Good Morning... Thank u hun u have a good day too 
4672,104672,104672,104684,1,@BIG_WHITE i have seriously accomplished nothing today 
4673,104673,104673,104685,0,@BIG_WHITE I tried texting you. It told me it was a land line. 
4674,104674,104674,104686,1,@BIG_WHITE LOL that sounds like some big trouble 
4675,104675,104675,104687,0,"@BIG_WHITE LOL you are my new fave person haha - and yah, I am that old "
4676,104676,104676,104688,1,"@BIG_WHITE Not good Sweetie, glad ur chillin for abit "
4677,104677,104677,104689,1,"@BIG_WHITE Ok, I will get you on the next one coming up in a few min. "
4678,104678,104678,104690,1,@BIG_WHITE Yes dear you don't look like a serial killer 
4679,104679,104679,104691,0,@BIG_Y we miss you!! 
4680,104680,104680,104692,0,@bigal709 found one dead in the field... wondered if the cat had caught it? lovely velvety coat. such a shame 
4681,104681,104681,104693,1,@bigal709 lazy sunday afternoon with some top food in a beer garden .... i know someone with an industrial BBQ too !! 
4682,104682,104682,104694,1,@bigalittlea DM your addy for later pplleeeaaassseee 
4683,104683,104683,104695,1,@BigAlUK Could have been ED 
4684,104684,104684,104696,1,"@BigAssBadger mostly consisted of coffee so far, so all good "
4685,104685,104685,104697,1,"@BigAssBadger o! well then, excuse me for a moment whilst I put away the assorted boobie traps, poisons, etc.  "
4686,104686,104686,104698,0,"@BigAssBadger Oh dear, thought I saw a message on Twitter to say that Bill Bailey is ill and had to cancel tonights gig "
4687,104687,104687,104699,1,@BigAssBadger sounds good 
4688,104688,104688,104700,0,@BigAssBadger Wish I could say the same - builders in now. 5 weeks of hell begins  Enjoy your respite - watching the tennis?
4689,104689,104689,104701,1,@BigAssBadger Yay indeed. I don't care if every other Sister drops dead I am NOT working tonight!! 
4690,104690,104690,104702,0,@BigAssBadger yeah I know  just don't get many channels round here.
4691,104691,104691,104703,1,@BigAssBadger you are sir a clever stick ah ha ha 
4692,104692,104692,104704,1,@BigB0882 glad you like it!  they have soo many good songs..keep me posted on Kelly's tour please! 
4693,104693,104693,104705,1,@BigB3n I'm not blackmailing you! I'm just taunting you 
4694,104694,104694,104706,0,@BigB3n lots of imitations too! 
4695,104695,104695,104707,0,@BigB3n Stolen from my check-in luggage. Possibly cos it was in the side pocket of my backpack &amp; contained a really really nice pill box 
4696,104696,104696,104708,1,"@BigB3n Sure, if you want to call it that "
4697,104697,104697,104709,1,@bigbabybball hey big baby! u used 2 go 2 my school; uhigh! ur awesome &amp; hope ur having fun playing b-ball for the Celtics  best of luck!
4698,104698,104698,104710,1,@bigbadbilvis get windows 7 release canidate 1. It works for the next year....free 
4699,104699,104699,104711,1,"@bigbadbob75 good, so what's the plan? "
4700,104700,104700,104712,1,"@BigBags LOL, if your throat &amp; stomach hurts, had a dream about eating a Large Marshmallow, &amp; your Pillows Missing..... "
4701,104701,104701,104713,1,@BigBBrown: Thank u! How's ur wkend been so far? Catchin up on sleep? 
4702,104702,104702,104714,1,@bigbeartaxlady thx.. 
4703,104703,104703,104715,1,@bigbelbess  I realised a long time ago that I was never going to be a supermodel. I like me anyway.
4704,104704,104704,104716,1,@bigben91190 its fun though 
4705,104705,104705,104717,1,@BigBley I can't wait to see it!  
4706,104706,104706,104718,0,@BigBley I just heard about that. Very sad. 
4707,104707,104707,104719,0,@BigBley OMG! I want some Choco-Tacos! Hahaha! They look good! I'll have to come down to L.A for them b/c they dont sell them in Toronto! 
4708,104708,104708,104720,1,"@BigBlueFox And that, my friend, happens, if you try to type, eat and f*** at the same time "
4709,104709,104709,104721,1,@BigBlueMan  Very clever idea!  I like it! 
4710,104710,104710,104722,1,@BigBoobKimber Wow - I feel honoured now - thx Kimber! But you are the sexy one after all 
4711,104711,104711,104723,0,@Bigboobs1 I would but I'm at work  like always I need to quit and become an escort #HAI
4712,104712,104712,104724,1,@bigbossemusic Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip 
4713,104713,104713,104725,1,@BigBossSnow @robmurat @paceobeats @MsReign Good morning 
4714,104714,104714,104726,0,@Bigbouncycastle just dm'd you the info from the site 
4715,104715,104715,104727,1,"@bigboy_jeff  yeah, I love that show!  I didn't know you took dance!? "
4716,104716,104716,104728,0,@bigboy6137 I know  and thanks ((putting my purse back in my desk))
4717,104717,104717,104729,1,@bigboy6137 then...thanks!    Good Mornin!
4718,104718,104718,104730,1,@BigBoyler  Looks like somebody caught you on camera all acting and stuff!   http://bit.ly/P8pDB
4719,104719,104719,104731,1,"@bigbrightbulb, that's good to hear.  And I agree in general on No Bullshit policies. Using them in business too? "
4720,104720,104720,104732,1,@bigbrobot true that! loved bed and luke last year 
4721,104721,104721,104733,1,@BigBrotherMad Send a pic to http://www.twitpic.com/ and this will be cleared up in 5 mins 
4722,104722,104722,104734,1,"@bigbrowneyes oh no..my hubby has een sick since Alpharetta...Im good,the shows were all grrreat...hope u feel better soon "
4723,104723,104723,104735,0,@BigBThatsMe lucky you!!! I have to be out the house in 5 mins  :L
4724,104724,104724,104736,1,@bigbuttnicole you have passed the 1000 mark for updates 
4725,104725,104725,104737,1,@bigcat48 the only place i remember eating in Portland is Ri Ra. I got hit on by a gal there one time 
4726,104726,104726,104738,1,"@bigcat48 well, you don't want it to scream &quot;parody site&quot; too loudly "
4727,104727,104727,104739,1,@bigcat48: I think the Incline is halfway. Bring it! 
4728,104728,104728,104740,1,@bigced Great Concept! 
4729,104729,104729,104741,0,@bigced heeey I wanted to c it 2day 2.... 
4730,104730,104730,104742,0,"@bigced iounno. just food. burgers, fries, stuff that i shouldn't be eating. "
4731,104731,104731,104743,1,@BigChampTheBoss awww i made the list  thanks
4732,104732,104732,104744,0,@bigchancetrick im too broke to..and the impala wouldnt make it there..  mail me one?? lol
4733,104733,104733,104745,0,@BigCinemaRon  EEEEP. fine darling. but now would be cool.....
4734,104734,104734,104746,1,"@BigCityDiner hey bro, could you DM me your email? AL will send you the info. "
4735,104735,104735,104747,1,@BigCityDiner we still love you!  we still on for tomorrow right?
4736,104736,104736,104748,0,"@bigcitydreamssx yes it is, I finally feel like myself today. Except I had to take a friend and her baby to the doctor and she got a shot "
4737,104737,104737,104749,1,@bigcox *least I meant *least - otherwise it sounds ruder than I intended! 
4738,104738,104738,104750,1,@bigcrustyape Gratz dude! As if there was any doubt there... 
4739,104739,104739,104751,1,@BigDadC they might find you interesting or intriguing   I've made some great connections by checking the recommendations out!
4740,104740,104740,104752,0,"@BigDaddyCoolJ right. I'm standing outside now, assed out "
4741,104741,104741,104753,1,@bigdaddymerk if scholars is a pub it wouldn't be fair to blame @Jim_san for not remembering 
4742,104742,104742,104754,0,@BigDaddyTodd Why did @jdawgnat get a breakfast taco...and not me? 
4743,104743,104743,104755,0,@bigdavegrizzly I want 2 go to this tots thing. 
4744,104744,104744,104756,1,@bigdawg10 Thanks for the #ff   Happy Friday!
4745,104745,104745,104757,1,@bigdawg10 Thanks for the mention Adam!! I be followin you 
4746,104746,104746,104758,1,@bigdawg10 with butter cream and orange icying 
4747,104747,104747,104759,1,@BigDaws Acer Aspire One (8gb ssd) in a fetching blue hue.  Installed Ubuntu netbook remix and its exactly what I hoped it would be. 
4748,104748,104748,104760,1,@BigDaws and good morning to you big daws  how's your morning??
4749,104749,104749,104761,1,@BigDaws Cheers mate!!!! We Mancs must stick together!!!! Hahahaha 
4750,104750,104750,104762,1,@BigDaws fine thanks 
4751,104751,104751,104763,1,@BigDaws good afternoon hows you? 
4752,104752,104752,104764,1,@BigDaws havent had lunch and now craving for bangers n mash!!! is that answer ur question daddy!! 
